SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
19,300,0.5,normal,True,-0.0610387002467402,0.668612226116585
19,300,1,chi-square,Naive,-0.0677543157535364,0.512154386129332
19,300,1,chi-square,RC,-0.164568054524819,0.719849727113224
19,300,1,chi-square,True,-0.0323813769939617,1.07217121954964
19,300,1,normal,Naive,0.0144372407671115,0.526979940324956
19,300,1,normal,RC,0.0235162546446381,0.994657507267621
19,300,1,normal,True,0.00691527312339402,1.14300039842839
20,100,0.5,chi-square,Naive,0.0815258126147972,0.667612518961941
20,100,0.5,chi-square,RC,0.0158902782987829,0.789781844906809
20,100,0.5,chi-square,True,0.159865009340451,1.41848821151683
20,100,0.5,normal,Naive,0.0320099023480444,0.361246647548154
20,100,0.5,normal,RC,-0.00100470997195464,0.587832532940283
20,100,0.5,normal,True,0.0190560381710794,1.01668510319181
20,100,1,chi-square,Naive,0.0798999233927633,0.257763600050924
20,100,1,chi-square,RC,0.0543573833882889,0.380054688083982
20,100,1,chi-square,True,0.10281253598519,0.654847078095275
20,100,1,normal,Naive,-0.0691495780864968,0.775440229925453
20,100,1,normal,RC,-0.0655921936730114,1.54283240109089
20,100,1,normal,True,0.0106514951659551,1.7952279882104
20,300,0.5,chi-square,Naive,-0.0924449389736868,0.505879983496206
20,300,0.5,chi-square,RC,-0.127969182236442,0.666889603895186
20,300,0.5,chi-square,True,-0.0590576366951774,0.957645223854776
20,300,0.5,normal,Naive,0.126213820275601,0.595691299809474
20,300,0.5,normal,RC,0.127131680195488,0.923331342499756
20,300,0.5,normal,True,0.124916821069758,0.968741685401902
20,300,1,chi-square,Naive,-0.0942470573227511,0.331876543501083
20,300,1,chi-square,RC,-0.158939571086322,0.534400053700845
20,300,1,chi-square,True,-0.154266185016018,0.849251093316587
20,300,1,normal,Naive,0.0220999048143833,0.37770208372206
20,300,1,normal,RC,-0.00368106318850357,0.666893772403203
20,300,1,normal,True,0.0770870242594946,0.897884423271911
21,100,0.5,chi-square,Naive,0.208624159954614,0.381446958968402
21,100,0.5,chi-square,RC,0.170894070412458,0.44663934164856
21,100,0.5,chi-square,True,0.164130124787087,0.668753848024256
21,100,0.5,normal,Naive,0.155667640990914,0.511906378089
21,100,0.5,normal,RC,0.191482103224444,0.764068701054417
21,100,0.5,normal,True,0.0497364387715632,1.00695304094407
21,100,1,chi-square,Naive,-0.261863217399968,0.441891032737796
21,100,1,chi-square,RC,-0.353032569573356,0.700272817184334
21,100,1,chi-square,True,-0.132646951166993,1.09344926577008
21,100,1,normal,Naive,0.0636928826406397,0.348786814496436
21,100,1,normal,RC,0.0461186698486317,0.682398536214935
21,100,1,normal,True,0.177864833912577,0.801945430984158
21,300,0.5,chi-square,Naive,0.0710264313707829,0.416698874049621
21,300,0.5,chi-square,RC,0.048021892358181,0.531767435727805
21,300,0.5,chi-square,True,0.124659806601252,1.09233213776385
21,300,0.5,normal,Naive,-0.0406723683254276,0.828776309784171
21,300,0.5,normal,RC,-0.0313351205980165,1.24824380910305
21,300,0.5,normal,True,-0.0703431789722205,1.46692318137383
21,300,1,chi-square,Naive,-0.152971948273919,0.356679572940279
21,300,1,chi-square,RC,-0.212392134156193,0.639011520383488
21,300,1,chi-square,True,-0.18051830150781,0.847838564162411
21,300,1,normal,Naive,-0.387331083365398,0.567947364876045
21,300,1,normal,RC,-0.375971671668633,1.14987150511694
21,300,1,normal,True,-0.343598233844199,1.12644917563835
22,100,0.5,chi-square,Naive,0.0964817274008474,0.791964764532222
22,100,0.5,chi-square,RC,0.0695392466903358,1.04183791439041
22,100,0.5,chi-square,True,0.119337156248641,1.34731942933855
22,100,0.5,normal,Naive,-0.149167201442472,0.594783897750293
22,100,0.5,normal,RC,-0.205901257239146,0.825751958156588
22,100,0.5,normal,True,-0.143970276298191,0.918362080492132
22,100,1,chi-square,Naive,-0.18771094469372,0.206165012153524
22,100,1,chi-square,RC,-0.201478820492021,0.298080045900977
22,100,1,chi-square,True,-0.231800824410275,1.00365927967346
22,100,1,normal,Naive,0.474762659956699,0.527442064624316
22,100,1,normal,RC,0.420180428799115,0.871725880961185
22,100,1,normal,True,0.506003115641804,1.0311249998186
22,300,0.5,chi-square,Naive,0.0780314042042572,0.682099032901699
22,300,0.5,chi-square,RC,0.0166507459745989,0.809824148278843
22,300,0.5,chi-square,True,0.120698884458311,1.12076951104423
22,300,0.5,normal,Naive,-0.0106576065833887,0.720862956462508
22,300,0.5,normal,RC,-0.0123778013976201,1.05591635097345
22,300,0.5,normal,True,-0.04820342945582,1.10108994225953
22,300,1,chi-square,Naive,0.190757898683368,0.44385135055683
22,300,1,chi-square,RC,0.140859654601073,0.597155081275
22,300,1,chi-square,True,0.190163548731849,1.0372307950683
22,300,1,normal,Naive,-0.138085220524403,0.356572654819082
22,300,1,normal,RC,-0.118430438229203,0.744741486444835
22,300,1,normal,True,-0.172682226123618,0.967939483045117
23,100,0.5,chi-square,Naive,-0.149224476337903,0.494937402450984
23,100,0.5,chi-square,RC,-0.205078206912346,0.588137089460866
23,100,0.5,chi-square,True,-0.190871489812329,0.655740278372006
23,100,0.5,normal,Naive,0.332291898102034,0.79013740424793
23,100,0.5,normal,RC,0.278455631918231,1.23358387979383
23,100,0.5,normal,True,0.303903174985829,0.896743938150424
23,100,1,chi-square,Naive,0.306215560795519,0.281674601873057
23,100,1,chi-square,RC,0.224605771812854,0.412839178627775
23,100,1,chi-square,True,0.323666310962446,1.02000786219193
23,100,1,normal,Naive,0.217134153524445,0.483370556611745
23,100,1,normal,RC,0.310318229798503,1.0041884643077
23,100,1,normal,True,0.272948488907143,1.00207505787842
23,300,0.5,chi-square,Naive,-0.165288572669338,0.778901592488686
23,300,0.5,chi-square,RC,-0.247366500961339,0.946229556417104
23,300,0.5,chi-square,True,-0.113411253179666,1.42379886603786
23,300,0.5,normal,Naive,-0.250902354888957,0.622263580880226
23,300,0.5,normal,RC,-0.213001323779243,0.983794087701441
23,300,0.5,normal,True,-0.252848059760334,1.05382075465845
23,300,1,chi-square,Naive,-0.177380402021622,0.49390545528941
23,300,1,chi-square,RC,-0.291520806163584,0.773848285749933
23,300,1,chi-square,True,-0.124498503672141,0.991804833232113
23,300,1,normal,Naive,0.244087644271979,0.389831379526332
23,300,1,normal,RC,0.230817459131813,0.761386606029034
23,300,1,normal,True,0.212125107226369,0.937305642744663
24,100,0.5,chi-square,Naive,-0.569765015057368,0.513056150454233
24,100,0.5,chi-square,RC,-0.594955686023174,0.581450978915159
24,100,0.5,chi-square,True,-0.600336434206963,0.828878210130471
24,100,0.5,normal,Naive,0.173106900305503,0.477512745258975
24,100,0.5,normal,RC,0.126497099313855,0.720319041352438
24,100,0.5,normal,True,0.249373472470315,0.978990200753471
24,100,1,chi-square,Naive,0.160212718352553,0.707255526909241
24,100,1,chi-square,RC,0.0290824973809163,1.14762948953629
24,100,1,chi-square,True,0.128092922838968,0.923356229406403
24,100,1,normal,Naive,0.139949649359624,0.192242138888164
24,100,1,normal,RC,0.157008553601677,0.382286761846415
24,100,1,normal,True,0.165205897131793,0.783488499444025
24,300,0.5,chi-square,Naive,-0.115461398383811,0.470372826371275
24,300,0.5,chi-square,RC,-0.135939081153213,0.593805777853542
24,300,0.5,chi-square,True,-0.0919282290464214,1.00000600405182
24,300,0.5,normal,Naive,-0.200600088279037,0.546316343756972
24,300,0.5,normal,RC,-0.166591306727946,0.767691564003816
24,300,0.5,normal,True,-0.228176557735901,0.965703269983263
24,300,1,chi-square,Naive,-0.105189021197115,0.283404919234867
24,300,1,chi-square,RC,-0.134574127116807,0.470654925214013
24,300,1,chi-square,True,-0.126524550985222,0.970621437718048
24,300,1,normal,Naive,0.246974944799376,0.487866616676825
24,300,1,normal,RC,0.183175592800222,0.931555411213726
24,300,1,normal,True,0.25791658280612,0.964762669146135
25,100,0.5,chi-square,Naive,-0.120270502253716,0.686133002708226
25,100,0.5,chi-square,RC,-0.224923591383911,0.883467986846208
25,100,0.5,chi-square,True,-0.11145569483877,1.21192677946432
25,100,0.5,normal,Naive,-0.16078058598005,0.674754296929334
25,100,0.5,normal,RC,-0.177637726117155,0.994179270990111
25,100,0.5,normal,True,-0.22824463383105,0.987300047533552
25,100,1,chi-square,Naive,0.131588382514939,0.394504421116536
25,100,1,chi-square,RC,0.099149566415708,0.64801645138844
25,100,1,chi-square,True,0.112797350952974,0.815710994402513
25,100,1,normal,Naive,-0.176765890778295,0.502804346509134
25,100,1,normal,RC,-0.222006111320189,1.08585164717955
25,100,1,normal,True,-0.151332774241119,1.22319059910735
25,300,0.5,chi-square,Naive,0.112906171221527,0.499506369546251
25,300,0.5,chi-square,RC,0.0668151516963575,0.670168986690066
25,300,0.5,chi-square,True,0.169115481434459,1.22250015396978
25,300,0.5,normal,Naive,0.0387660261936427,0.537559666553164
25,300,0.5,normal,RC,0.0507138277346996,0.84849175569749
25,300,0.5,normal,True,0.00541950509041369,0.910612443525606
25,300,1,chi-square,Naive,0.282574435640442,0.389564586811412
25,300,1,chi-square,RC,0.260465248282431,0.584615269681908
25,300,1,chi-square,True,0.293524720598967,0.976657340384882
25,300,1,normal,Naive,-0.207998186212959,0.556649552066959
25,300,1,normal,RC,-0.175068236858383,0.982853907393739
25,300,1,normal,True,-0.251110043654337,1.14347494937519
26,100,0.5,chi-square,Naive,-0.0136042425988071,0.383661077690841
26,100,0.5,chi-square,RC,-0.0378789849676763,0.514563190038616
26,100,0.5,chi-square,True,-0.0677049567680584,0.721236468010951
26,100,0.5,normal,Naive,-0.165902413820998,1.15207301042367
26,100,0.5,normal,RC,-0.172094701099761,2.03284800230816
26,100,0.5,normal,True,-0.198764320213625,1.1859572913401
26,100,1,chi-square,Naive,0.0887012584542739,0.504616787035777
26,100,1,chi-square,RC,-0.0164219780490049,0.7286322385646
26,100,1,chi-square,True,-0.025942294308371,0.875361971784323
26,100,1,normal,Naive,0.146103024813225,0.557904332388993
26,100,1,normal,RC,0.143190321849394,0.951662998584028
26,100,1,normal,True,0.241056092251378,1.27193909537648
26,300,0.5,chi-square,Naive,0.225700379203719,0.597757084350087
26,300,0.5,chi-square,RC,0.177058434192238,0.744860794116512
26,300,0.5,chi-square,True,0.224124531932942,1.10593254507185
26,300,0.5,normal,Naive,-0.00934574034222356,0.622615732501094
26,300,0.5,normal,RC,-0.025394781996299,0.937069469088695
26,300,0.5,normal,True,-0.0470257586467146,1.12479039578535
26,300,1,chi-square,Naive,-0.190963048364223,0.467244827062649
26,300,1,chi-square,RC,-0.233413935359857,0.629834674575661
26,300,1,chi-square,True,-0.209068605612344,1.05936411099514
26,300,1,normal,Naive,-0.173980966205622,0.381529057984854
26,300,1,normal,RC,-0.0718372717867518,0.864578094341581
26,300,1,normal,True,-0.145080501757225,1.01606251943662
27,100,0.5,chi-square,Naive,-0.106686585185032,0.72888687489602
27,100,0.5,chi-square,RC,-0.194163396982214,0.94098850579413
27,100,0.5,chi-square,True,-0.00618861807592998,2.02876318568874
27,100,0.5,normal,Naive,0.373459043504223,0.603945150814511
27,100,0.5,normal,RC,0.377718346999913,0.88491877743454
27,100,0.5,normal,True,0.431266905064292,1.16622380122101
27,100,1,chi-square,Naive,0.234317289471301,0.555482970358683
27,100,1,chi-square,RC,0.138980812447088,0.856593393142533
27,100,1,chi-square,True,0.252302054560172,1.15047601700481
27,100,1,normal,Naive,0.0406856680650482,0.389113416252213
27,100,1,normal,RC,0.0381380674038882,0.70988969586901
27,100,1,normal,True,-0.0577707924788427,0.939495211500207
27,300,0.5,chi-square,Naive,0.0919204717088685,0.70293490922255
27,300,0.5,chi-square,RC,0.0608009749520089,0.860278056345839
27,300,0.5,chi-square,True,0.195274792614572,1.47419160838354
27,300,0.5,normal,Naive,0.0150231828099471,0.596032775939299
27,300,0.5,normal,RC,-0.00368201251816358,0.888306980351334
27,300,0.5,normal,True,0.0500122495045365,0.916957838815773
27,300,1,chi-square,Naive,0.0493208004621549,0.465778495837247
27,300,1,chi-square,RC,-0.00820556703726435,0.768033288476486
27,300,1,chi-square,True,-0.0140470842561304,1.01257010603215
27,300,1,normal,Naive,0.291724228776464,0.353522262811105
27,300,1,normal,RC,0.32975328103163,0.628877205759214
27,300,1,normal,True,0.309218393495231,0.888902084863499
28,100,0.5,chi-square,Naive,0.287542927683524,0.367850023910432
28,100,0.5,chi-square,RC,0.246870262392641,0.512153180416949
28,100,0.5,chi-square,True,0.40833411630482,1.42815423813718
28,100,0.5,normal,Naive,-0.153533705380561,0.390732248030692
28,100,0.5,normal,RC,-0.120987080360277,0.612801675624082
28,100,0.5,normal,True,-0.206250192958287,0.701481897054906
28,100,1,chi-square,Naive,-0.584200106581357,0.442518077893672
28,100,1,chi-square,RC,-0.679296480802259,0.726712334839931
28,100,1,chi-square,True,-0.659313106131951,0.741426458194039
28,100,1,normal,Naive,0.220558839829406,0.370453910100442
28,100,1,normal,RC,0.128830976874962,0.808115081672426
28,100,1,normal,True,0.276729228181492,0.674665757456327
28,300,0.5,chi-square,Naive,-0.0378748533687029,0.615234892969334
28,300,0.5,chi-square,RC,-0.0956423041274804,0.764006771751632
28,300,0.5,chi-square,True,0.0184497358408267,1.15872916646574
28,300,0.5,normal,Naive,-0.0164567747041918,0.862326607017366
28,300,0.5,normal,RC,0.0185063693618736,1.26105831682483
28,300,0.5,normal,True,-0.0654728589152805,1.28054118767427
28,300,1,chi-square,Naive,-0.0257556494623557,0.459297247514823
28,300,1,chi-square,RC,-0.112507678121166,0.681771731473982
28,300,1,chi-square,True,-0.0245255927264859,1.22638658618067
28,300,1,normal,Naive,0.0455079123493041,0.49476970936747
28,300,1,normal,RC,0.108270588439731,1.01162626917191
28,300,1,normal,True,0.0120648482329107,1.21232584962787
29,100,0.5,chi-square,Naive,-0.0621211972015723,0.405655499298369
29,100,0.5,chi-square,RC,-0.0869033205527129,0.470098479234757
29,100,0.5,chi-square,True,-0.0306632258030872,1.39884261556428
29,100,0.5,normal,Naive,0.118570884549622,0.675474509691723
29,100,0.5,normal,RC,0.126420831437568,0.942290050228544
29,100,0.5,normal,True,0.218854206008162,0.792638515283787
29,100,1,chi-square,Naive,0.220566468530698,0.192084468235432
29,100,1,chi-square,RC,0.203063136705166,0.310269833166113
29,100,1,chi-square,True,0.275447598681898,1.04775386780947
29,100,1,normal,Naive,0.220353367873412,0.490411813416635
29,100,1,normal,RC,0.223455836469898,1.2161429889911
29,100,1,normal,True,0.249855903671385,1.28021731990441
29,300,0.5,chi-square,Naive,-0.25785776833248,0.531077758360646
29,300,0.5,chi-square,RC,-0.303799513224909,0.661828162445664
29,300,0.5,chi-square,True,-0.271247228437883,0.815038929787343
29,300,0.5,normal,Naive,-0.0589114781857159,0.736661871756601
29,300,0.5,normal,RC,-0.0263841927310527,1.07128989891516
29,300,0.5,normal,True,-0.0486849746325746,1.00683046711077
29,300,1,chi-square,Naive,-0.137066509812932,0.392870210063852
29,300,1,chi-square,RC,-0.187922998653256,0.515781288052023
29,300,1,chi-square,True,-0.16174227716605,0.812586743349987
29,300,1,normal,Naive,0.10258437344454,0.494234196747261
29,300,1,normal,RC,0.127472583751142,0.91350862184159
29,300,1,normal,True,0.10705824992557,0.957852235877899
30,100,0.5,chi-square,Naive,-0.400865392452118,0.489543278325855
30,100,0.5,chi-square,RC,-0.45387413053086,0.609331421470465
30,100,0.5,chi-square,True,-0.465077362789512,0.886199045158888
30,100,0.5,normal,Naive,0.0617636793419751,0.512008346819176
30,100,0.5,normal,RC,0.114497570327186,0.759054696679411
30,100,0.5,normal,True,0.0457706194037087,0.808914867586378
30,100,1,chi-square,Naive,0.231123203475933,0.456158055655285
30,100,1,chi-square,RC,0.199326588062472,0.70272020728588
30,100,1,chi-square,True,0.219085185122966,1.02142146484634
30,100,1,normal,Naive,0.101434695091213,0.395298484723394
30,100,1,normal,RC,0.0546092219933154,0.65115902832827
30,100,1,normal,True,-0.0106229365794163,1.01066558875143
30,300,0.5,chi-square,Naive,-0.0990867305267064,0.670607846147535
30,300,0.5,chi-square,RC,-0.148430567165226,0.839087808351907
30,300,0.5,chi-square,True,-0.0871549904380023,1.12233087680672
30,300,0.5,normal,Naive,-0.0296607982539683,0.636727374944377
30,300,0.5,normal,RC,0.01077785014872,0.925693249838768
30,300,0.5,normal,True,-0.00430656917940895,1.19271172431562
30,300,1,chi-square,Naive,0.036959425672331,0.434251993018749
30,300,1,chi-square,RC,-0.0160417013984926,0.620907164156782
30,300,1,chi-square,True,0.0790121007183962,0.965164983495627
30,300,1,normal,Naive,-0.00966071032783789,0.459608945824797
30,300,1,normal,RC,-0.017414883876802,0.867009851307048
30,300,1,normal,True,0.0201641164908348,1.10313195216038
31,100,0.5,chi-square,Naive,0.196384620769536,0.519711839840747
31,100,0.5,chi-square,RC,0.154055640249133,0.660670390567922
31,100,0.5,chi-square,True,0.181618162617051,0.987997232311911
31,100,0.5,normal,Naive,-0.415431280558071,0.487139044631723
31,100,0.5,normal,RC,-0.441067347128082,0.678211575880961
31,100,0.5,normal,True,-0.402037188160671,0.919412419752685
31,100,1,chi-square,Naive,-0.268908993022611,0.341852282168109
31,100,1,chi-square,RC,-0.282274557448638,0.535731276429883
31,100,1,chi-square,True,-0.355484032701881,0.673930306930105
31,100,1,normal,Naive,0.0373694283699408,0.528309774035544
31,100,1,normal,RC,-0.0988188522607253,1.04211174687101
31,100,1,normal,True,0.0330301129737726,1.63194341217322
31,300,0.5,chi-square,Naive,-0.0246956829293986,0.647684915393877
31,300,0.5,chi-square,RC,-0.084530220644977,0.833028516565588
31,300,0.5,chi-square,True,-0.0211556558582438,1.03139234959616
31,300,0.5,normal,Naive,-0.136358552899377,0.55036137549333
31,300,0.5,normal,RC,-0.152928454254772,0.830011173236618
31,300,0.5,normal,True,-0.155260636094649,0.876201086350762
31,300,1,chi-square,Naive,-0.107975846881089,0.587214846655147
31,300,1,chi-square,RC,-0.214051447431162,0.890134598938925
31,300,1,chi-square,True,-0.130634274750466,1.26775352583411
31,300,1,normal,Naive,-0.292479931822958,0.470750621171388
31,300,1,normal,RC,-0.313235032738202,0.799189408329433
31,300,1,normal,True,-0.280962879286496,1.07570217836342
32,100,0.5,chi-square,Naive,0.211378992102428,0.554177168900406
32,100,0.5,chi-square,RC,0.145435724045183,0.704279613121316
32,100,0.5,chi-square,True,0.180052430028904,1.14843991110355
32,100,0.5,normal,Naive,-0.230835048579025,0.316462677514654
32,100,0.5,normal,RC,-0.240312973230136,0.454173756967666
32,100,0.5,normal,True,-0.184193892678761,0.837229157863681
32,100,1,chi-square,Naive,-0.143276886677776,0.367241062539817
