SIM,LAMBDA,alpha,beta
258,0.5,-0.0309299573107714,0.51280264021427
258,0.6,-0.0376892124751412,0.446044211978806
258,0.7,-0.000870855022919265,0.451744347768701
258,0.8,-0.0260385616565329,0.483040821880389
258,0.9,-0.0237989062825882,0.404254744455647
258,1,-0.0689234397619828,0.513651865375954
258,1.1,-0.0196565095478038,0.387116205107963
258,1.2,-0.0255676533357351,0.379143037437979
258,1.3,-0.0181368282076784,0.298240651836625
258,1.4,-0.035470735252128,0.34776993862049
258,1.5,-0.0846618853129219,0.464776931952713
258,1.6,-0.0246892304108092,0.363512643512946
258,1.7,-0.0155326494359601,0.329633984227112
258,1.8,-0.00658550370831231,0.273345988041597
258,1.9,-0.0133047823498619,0.318023948523322
258,2,-0.0288420758416632,0.371274508743118
259,0,-0.0352475941193883,0.602708588599198
259,0.1,-0.0476741827727392,0.589134195510725
259,0.2,-0.0481055320567397,0.614488347373756
259,0.3,-0.0299929169713461,0.509603483418136
259,0.4,-0.0406430816104595,0.606052974588155
259,0.5,-0.0318711975879501,0.517143736573206
259,0.6,-0.0411358305527696,0.467105861234654
259,0.7,-0.00584890834573158,0.377874878821714
259,0.8,-0.00812098759511088,0.467792386893726
259,0.9,-0.0288413744596669,0.469681465816061
259,1,-0.011404266393791,0.436188757183297
259,1.1,-0.0249287792066119,0.35581434584952
259,1.2,-0.0265119844215179,0.399174411999309
259,1.3,-0.0317635724532939,0.310314738948134
259,1.4,-0.0332342490523033,0.434996424844165
259,1.5,-0.0350200100932053,0.331884719110911
259,1.6,-0.028369532644901,0.380586936657306
259,1.7,-0.0292715360415752,0.2927279145504
259,1.8,-0.0423613298157167,0.401591483035461
259,1.9,0.00163790995432553,0.442864526299899
259,2,-0.0606746739314085,0.355469370887461
260,0,-0.0352475941193883,0.602708588599198
260,0.1,-0.0343287370474222,0.570452803026216
260,0.2,-0.0307412439865409,0.559903560410321
260,0.3,-0.0361756654379664,0.57544208455393
260,0.4,-0.0437571136006955,0.473902592859132
260,0.5,-0.0471196252570115,0.539608650095283
260,0.6,-0.0284453275572505,0.442901136922306
260,0.7,-0.00355300262722163,0.432937783708243
260,0.8,-0.0178254045241838,0.404470162565912
260,0.9,-0.0227613689757604,0.471584320028527
260,1,-0.0338452539027562,0.431984992444534
260,1.1,-0.0353447303136482,0.464550064064126
260,1.2,0.00477109609079587,0.391652370025387
260,1.3,-0.00443363239334009,0.386198424903637
260,1.4,-0.0168617415531737,0.348353271720446
260,1.5,-0.0184944379642883,0.349608510019206
260,1.6,-0.00456846826596285,0.261911178555252
260,1.7,-0.0280541774635139,0.432368092815818
260,1.8,-0.0113083553552246,0.393899785335408
260,1.9,-0.0162613823213973,0.317633689074216
260,2,-0.00479444915460663,0.36022808756584
261,0,-0.0352475941193883,0.602708588599198
261,0.1,-0.020068053292595,0.589750668841683
261,0.2,-0.0430241602007594,0.550714191763254
261,0.3,-0.0429114667965149,0.567907987969304
261,0.4,-0.0223287549023006,0.500345326332777
261,0.5,-0.0395729172431642,0.495425409159744
261,0.6,-0.00153937466558099,0.503686729131731
261,0.7,-0.0650203054811816,0.446585300327618
261,0.8,-0.0136711302759175,0.475001323193322
261,0.9,-0.0442769422843339,0.465751102549763
261,1,-0.0330788050173696,0.449601431830623
261,1.1,-0.0179496545111424,0.450455316509263
261,1.2,-0.0374579387134661,0.456021792419748
261,1.3,-0.0226539973797915,0.367123658911557
261,1.4,-0.0203985640348662,0.405786777079553
261,1.5,0.0107444967103574,0.376972840154551
261,1.6,-0.0186301550726932,0.332846450649488
261,1.7,-0.0678684569798199,0.390488777835917
261,1.8,-0.00611117978071031,0.356160903556267
261,1.9,-0.0134873786546473,0.459508050057997
261,2,-0.00884263122154237,0.318245353639497
262,0,-0.0352475941193883,0.602708588599198
262,0.1,-0.0257377531162748,0.561751893591607
262,0.2,-0.0251103907623875,0.581173211804323
262,0.3,-0.0447343384835554,0.494884845760254
262,0.4,-0.0335158523900939,0.573813187472448
262,0.5,-0.00707262905144651,0.544467415909312
262,0.6,-0.0450085972466039,0.522673828735251
262,0.7,-0.046659943908892,0.514305226030531
262,0.8,-0.0145855640205534,0.374549137758698
262,0.9,-0.014382300620039,0.456036113139127
262,1,0.00248867257022353,0.524686812092063
262,1.1,-0.0407093572968257,0.50829856719903
262,1.2,-0.0302267972100347,0.393061804522411
262,1.3,-0.0190149662350127,0.360705390459658
262,1.4,-0.0145393278310626,0.418087539105443
262,1.5,-0.0183713603856262,0.343607747551892
262,1.6,-0.0183115953960078,0.416411016060022
262,1.7,0.00529493678736594,0.39133419000284
262,1.8,-0.0301326756030513,0.273245382988215
262,1.9,-0.012838255757609,0.417273899662897
262,2,-0.0284546099765492,0.386793434195384
263,0,-0.0352475941193883,0.602708588599198
263,0.1,-0.0408056871637651,0.617410921096595
263,0.2,-0.0339810091971175,0.549630838678044
263,0.3,-0.0410232875201389,0.612638760295251
263,0.4,-0.0334343204024875,0.533096669295259
263,0.5,-0.00991102914452615,0.486434882055788
263,0.6,-0.0133791590101628,0.418849634235811
263,0.7,-0.0313826185505751,0.556906137082928
263,0.8,-0.0160974107758919,0.479680337106218
263,0.9,-0.038501549994356,0.476164276502271
263,1,-0.00672791342302529,0.373393075170739
263,1.1,-0.0260288531789976,0.445980029232983
263,1.2,-0.00862870220076868,0.369134273078476
263,1.3,-0.0506189753244993,0.469609987516838
263,1.4,-0.0618197515327709,0.411370401656925
263,1.5,-0.0306142442891366,0.512441332540655
263,1.6,-0.0758534671084824,0.447056490444636
263,1.7,-0.0308401755788364,0.333371788452149
263,1.8,-0.0124084917350264,0.21663884508318
263,1.9,-0.0387076405233434,0.309562401234158
263,2,-0.0734895343107096,0.387124900248507
264,0,-0.0352475941193883,0.602708588599198
264,0.1,-0.0465299571117186,0.584410467205348
264,0.2,-0.0356050813289381,0.574204367218897
264,0.3,-0.0399192383350694,0.548632615101168
264,0.4,-0.0212898458232493,0.492601414004306
264,0.5,-0.0340178752130784,0.487047812606814
264,0.6,-0.0298991172020947,0.575480266661591
264,0.7,-0.0106621570781169,0.52291640999948
264,0.8,-0.0489528956178571,0.447474373767754
264,0.9,0.00206605010920722,0.38171370852894
264,1,-0.0256497395514748,0.380716303684414
264,1.1,-0.0600328491243692,0.411781169132024
264,1.2,-0.0302709401611901,0.409586852272836
264,1.3,0.00170540542440754,0.372626617536251
264,1.4,-0.0130350199276206,0.338269293304611
264,1.5,-0.0198250001412287,0.274751980543711
264,1.6,-0.0348635577028268,0.333961919038048
264,1.7,-0.0178742131159985,0.367751181085167
264,1.8,-0.0103535967147875,0.31372318395842
264,1.9,-0.0048683639855177,0.376896597191144
264,2,-0.046032636661646,0.382213622559694
265,0,-0.0352475941193883,0.602708588599198
265,0.1,-0.0320122320047549,0.573049737941564
265,0.2,-0.0285633836075607,0.509489535119109
265,0.3,-0.0474191828341097,0.52636901872396
265,0.4,-0.0308986030402357,0.512567450263673
265,0.5,-0.0500994940718731,0.538322989891
265,0.6,-0.024722864980319,0.490607790891811
265,0.7,-0.0313127193347005,0.492976930085174
265,0.8,-0.0362639471989687,0.466991404927416
265,0.9,-0.0465031749659694,0.467066187261752
265,1,-0.0458607179816319,0.40907201913255
265,1.1,-0.0466416973064204,0.520090824838486
265,1.2,-0.00134530222140909,0.512959319489327
265,1.3,-0.0224777946571322,0.457409027194654
265,1.4,-0.0168630595398609,0.426603558112389
265,1.5,-0.0338992746002569,0.376017041341399
265,1.6,-0.0173560697615614,0.378354222642223
265,1.7,0.0091228083313012,0.413854351471538
265,1.8,0.00308675157088254,0.344506554151641
265,1.9,0.0282822677322761,0.302436914491145
265,2,-0.0174749956237026,0.330391310433761
266,0,-0.0352475941193883,0.602708588599198
266,0.1,-0.0331860602758484,0.588920682775713
266,0.2,-0.045204214774203,0.593893904598178
266,0.3,-0.0203656642411019,0.472508699620778
266,0.4,-0.033272844008473,0.456333575158501
266,0.5,-0.0256551041337751,0.509710718867065
266,0.6,-0.0448455738205872,0.56556355137078
266,0.7,-0.0647433785102057,0.463657033995586
266,0.8,-0.0177954096426696,0.476730748860002
266,0.9,-0.0221857669627295,0.395038135736547
266,1,-0.0365837172051104,0.359140034054602
266,1.1,-0.0392926535432946,0.309357952396216
266,1.2,-0.0261770655413339,0.466275765522096
266,1.3,-0.0505900852779175,0.426115731751719
266,1.4,-0.0203373704803022,0.398224009391733
266,1.5,-0.0168844909299206,0.345093824481412
266,1.6,-0.0454036471122498,0.320730861065785
266,1.7,-0.0357130936716867,0.358946488582889
266,1.8,-0.0284007412996742,0.402194260440108
266,1.9,-0.0462292358647285,0.329690733620223
266,2,-0.0189447642909486,0.340127807949676
267,0,-0.0352475941193883,0.602708588599198
267,0.1,-0.0227625184148299,0.541882556711125
267,0.2,-0.0137469980823818,0.570948273734876
267,0.3,-0.0279181707332396,0.581653408409409
267,0.4,-0.0351067839279577,0.552694631440105
267,0.5,-0.0304788203572024,0.479229008710109
267,0.6,-0.0163253616324161,0.429166261893136
267,0.7,-0.0382381957227581,0.574852785125223
267,0.8,-0.00173162591867934,0.480645448026099
267,0.9,-0.0139457448445962,0.495289929806931
267,1,0.00164306721665902,0.547516627819694
267,1.1,-0.0322855012170628,0.49394372624947
267,1.2,-0.0244280887864795,0.388558385010295
267,1.3,-0.015347683051845,0.406774095973081
267,1.4,-0.0096986753066,0.465194486334831
267,1.5,-0.0299424853772244,0.439145814046355
267,1.6,-0.00501561986530321,0.332057435520912
267,1.7,0.0152722229836351,0.319220005726812
267,1.8,-0.0466751525074755,0.386654746837491
267,1.9,-0.0315526913185053,0.358300111279049
267,2,-0.0432724979716836,0.353780035503126
268,0,-0.0352475941193883,0.602708588599198
268,0.1,-0.0326493522796478,0.573505115762024
268,0.2,-0.0454772515755414,0.528007828926877
268,0.3,-0.052686135860954,0.554253949853762
268,0.4,-0.0487063268553121,0.554007247112968
268,0.5,-0.0499030666270427,0.46202704483991
268,0.6,-0.0203972348061838,0.517602887968647
268,0.7,-0.0381153073007302,0.468248080353269
268,0.8,-0.0209812127218803,0.511421520400855
268,0.9,-0.0261764755154919,0.498100460908251
268,1,-0.0178642990214214,0.428811203998169
268,1.1,-0.0282336670953902,0.334129326374322
268,1.2,-0.0249413823241749,0.391873218067157
268,1.3,-0.0202153898361249,0.373686399822637
268,1.4,-0.0281184191337178,0.391222786935435
268,1.5,-0.017633264568481,0.404849051370685
268,1.6,-0.0206388817784473,0.393113175309659
268,1.7,-0.0382218019934925,0.474511312650606
268,1.8,-0.016154376772015,0.385974060203965
268,1.9,-0.040777702561338,0.39913850933678
268,2,-0.029792346890858,0.36330023771644
269,0,-0.0352475941193883,0.602708588599198
269,0.1,-0.0529090476823214,0.580337326458362
269,0.2,-0.0218082762952797,0.595444175410206
269,0.3,-0.0493525074174251,0.588951368385845
269,0.4,-0.0145029161258842,0.550367356308596
269,0.5,-0.0570246074090357,0.52091104003745
269,0.6,-0.0516205247337436,0.498699882099701
269,0.7,-0.0142705567105187,0.486543891447938
269,0.8,-0.0163772456659836,0.476591882238679
269,0.9,-0.0734989704669382,0.426481300299347
269,1,0.000162690622598466,0.460957220153198
269,1.1,-0.0532039869205832,0.384723846862434
269,1.2,0.0316494207292971,0.402243195499592
269,1.3,-0.00577797785015262,0.367561684853045
269,1.4,-0.0413872204585644,0.374480038993449
269,1.5,0.00274984472720577,0.4096423395951
269,1.6,-0.0405143055879077,0.388951876576001
269,1.7,-0.0448736075634442,0.416633750520243
269,1.8,-0.0148208058485758,0.414064156869024
269,1.9,-0.0385975562998595,0.314509612632874
269,2,-0.0112761503602155,0.283776105794624
270,0,-0.0352475941193883,0.602708588599198
270,0.1,-0.0301885517767693,0.555049812961826
270,0.2,-0.00840535109271355,0.557031120003791
270,0.3,-0.0363329202689928,0.538278077096642
270,0.4,-0.0429239716785495,0.511046899690026
270,0.5,-0.0208462859396576,0.490415650408339
270,0.6,-0.0152580481992099,0.555406100434852
270,0.7,-0.0291892141804817,0.510896321643036
270,0.8,-0.0183236386721402,0.433408680346328
270,0.9,-0.0266804225546091,0.524227086409199
270,1,-0.0156957294374497,0.341554748883241
270,1.1,-0.0252613402575442,0.375593375879412
270,1.2,-0.0550182851627439,0.465975960088431
270,1.3,-0.000751364465070293,0.48355586122082
270,1.4,-0.0407216472895773,0.286980447244799
270,1.5,-0.0309795265201514,0.329219740481703
270,1.6,0.00656411994675755,0.331608790211531
270,1.7,-0.0234814917133185,0.435412799808775
270,1.8,-0.00957511220009607,0.330368733454447
270,1.9,-0.0463682817781249,0.335929147270341
270,2,0.00113371128686706,0.388211703882849
271,0,-0.0352475941193883,0.602708588599198
271,0.1,-0.0465315760575546,0.575836746770573
271,0.2,-0.0450971556092343,0.596648159230752
271,0.3,-0.0342155796923002,0.532999724540991
271,0.4,-0.0454898735250681,0.508088771377361
271,0.5,-0.0284739411940076,0.500537780308138
271,0.6,-0.0392415935719903,0.431849224344297
271,0.7,-0.0376790132821348,0.452114146267404
271,0.8,-0.0295345135295828,0.4265049604051
271,0.9,-0.0158333129055713,0.439465051930572
271,1,-0.0371620511870108,0.437358575466263
271,1.1,-0.0309768915892087,0.423130397988172
271,1.2,-0.0361233899268901,0.372873969396944
271,1.3,-0.0414062951653139,0.379861839756025
271,1.4,-0.0402592447349214,0.386388845938611
271,1.5,-0.079757653086448,0.447720128251974
271,1.6,-0.0314478525039774,0.338679055059197
271,1.7,-0.036078417154399,0.391324258395192
271,1.8,-0.0208289961981413,0.345931898362529
271,1.9,-0.0379405652852457,0.417636426527493
271,2,-0.0289596056030193,0.419961824388605
272,0,-0.0352475941193883,0.602708588599198
272,0.1,-0.0317753818072598,0.636731756665854
272,0.2,-0.0259722150310112,0.509906088142255
272,0.3,-0.0166836774755104,0.473384801588884
272,0.4,-0.0559483979616578,0.549003899903405
272,0.5,-0.0314676737356768,0.454410286283738
272,0.6,-0.0167216419984859,0.429778284020316
272,0.7,-0.0406213346555318,0.495405382197358
272,0.8,-0.0331424491656094,0.52400631077504
272,0.9,-0.00866860720766416,0.438126153324012
272,1,-0.0275288740392363,0.472950977961409
272,1.1,-0.0157131803194157,0.363953377399287
272,1.2,-0.0539966017662283,0.40947224814991
272,1.3,-0.0421192069401042,0.361935974395349
272,1.4,-0.0423623083609614,0.456191112125786
272,1.5,-0.0363036470708778,0.317602088665423
272,1.6,-0.0186157887849499,0.380500456295851
272,1.7,-0.0264186119660423,0.367466767241833
272,1.8,-0.0330045159974799,0.308630259130851
272,1.9,-0.0170035109136102,0.523001989610342
272,2,-0.0360806605961408,0.245420721882769
273,0,-0.0352475941193883,0.602708588599198
273,0.1,-0.0385296860756806,0.569986586666189
273,0.2,-0.0338540276036372,0.50225108107754
273,0.3,-0.0353638054448547,0.548472994893906
273,0.4,-0.0474159296456607,0.564216572615733
273,0.5,-0.0385201109321561,0.476986491611214
273,0.6,-0.0257401789870418,0.556975009936439
273,0.7,-0.0280313708076236,0.508768497134027
273,0.8,-0.0138501288156912,0.516593357606864
273,0.9,-0.0197943304784332,0.462995746764693
273,1,-0.0438571695271077,0.617998116432546
273,1.1,0.00408489438848803,0.4282512571239
273,1.2,-0.0197370793955704,0.443018560501409
273,1.3,-0.0496679131122281,0.387108990368033
273,1.4,-0.0210043824712853,0.433619585312207
273,1.5,-0.0528935697589818,0.40751065490537
273,1.6,0.00110154373930383,0.444708044218991
273,1.7,-0.012048147503891,0.386393506145127
273,1.8,-0.0428290116742089,0.248766932350213
273,1.9,-0.0139988947781399,0.36678317156814
273,2,-0.027627847896488,0.337662774747947
274,0,-0.0352475941193883,0.602708588599198
274,0.1,-0.0396790404050091,0.57484026511689
274,0.2,-0.0382288835950803,0.580925425598536
274,0.3,-0.031140388942969,0.570875250589357
274,0.4,-0.0490864345668517,0.489674180577295
274,0.5,-0.0477813050909983,0.590737171852713
274,0.6,-0.0549671731238662,0.539567102212439
274,0.7,-0.0296086969052698,0.492563234901579
274,0.8,-0.00803057993209174,0.41680138592754
274,0.9,-0.0582024147747493,0.515889128374255
274,1,-0.0373317459503805,0.476871812990628
274,1.1,-0.0444873826806665,0.408457385256074
274,1.2,-0.0195271078977425,0.40002536592147
274,1.3,0.000422829181456922,0.349688542956238
274,1.4,-0.0305027672984965,0.404328878864033
274,1.5,-0.0237379047996131,0.370008975407332
274,1.6,-0.019975753035157,0.307176293371057
274,1.7,-0.0576021715578077,0.335588269999552
274,1.8,-0.0171759076734467,0.32987500255891
274,1.9,-0.0138049147945721,0.397370735022754
274,2,-0.0349248202493146,0.309046732791417
275,0,-0.0352475941193883,0.602708588599198
275,0.1,-0.0398703465076215,0.604187886674106
275,0.2,-0.0572810751943547,0.609789209039717
275,0.3,-0.0166611628781412,0.595705739461158
275,0.4,-0.0301954222057334,0.552164928702956
275,0.5,-0.0120022374192987,0.533587873739164
275,0.6,-0.0397940848232275,0.468463755925068
275,0.7,-0.0202226988934554,0.439054199349651
275,0.8,-0.0438729735917116,0.471892569291623
275,0.9,-0.0345769318883786,0.469455867978653
275,1,-0.0116600816123822,0.488911522721724
275,1.1,-0.0356983901978062,0.458674639835392
275,1.2,0.0193770491691542,0.535229732758555
275,1.3,0.000989571141243646,0.55797259321469
275,1.4,-0.0486201415803315,0.34854111134667
275,1.5,-0.0150943751812336,0.389156514977893
275,1.6,-0.016228727990138,0.346082491238968
275,1.7,-0.0621911613347124,0.356985708724319
275,1.8,-0.00475251284754086,0.321291162162566
275,1.9,-0.00940203100873692,0.45233463531971
275,2,-0.0456565675013337,0.360002002504733
276,0,-0.0352475941193883,0.602708588599198
276,0.1,-0.0316903517582546,0.562643976980332
276,0.2,-0.0356384609481306,0.615356928619579
276,0.3,-0.0314846022913968,0.547116520178726
276,0.4,-0.0578813754937419,0.516476786558122
276,0.5,-0.0306671792960663,0.488543460314268
276,0.6,-0.0270210195660544,0.520314911001891
276,0.7,-0.0323804334111104,0.450721215399334
276,0.8,0.00648963508043216,0.407626504501719
276,0.9,-0.016976600584168,0.416763380198823
276,1,0.00825948111948461,0.46864294909058
276,1.1,-0.0545124104053352,0.394252652411632
276,1.2,-0.0284691576653778,0.388948009525837
276,1.3,-0.0253847904134837,0.412698489119778
276,1.4,-0.0292101399613804,0.302673842455557
276,1.5,0.0182378507094112,0.420251753514468
276,1.6,-0.037261608186069,0.334192431000351
276,1.7,-0.0224669778608743,0.39938512127688
276,1.8,-0.0805773480254223,0.416583726655961
276,1.9,-0.0549630263996252,0.393088947777581
276,2,-0.0112366148062631,0.315270330500161
277,0,-0.0352475941193883,0.602708588599198
